,brand,store,sido,gungu,address,phone
925,nene,광주광산구운남점,광주,광산구,광주 광산구 월곡중앙로 3,062-952-9994
926,nene,전남무안군무안점(B),전남,무안군,전남 무안군 무안읍 창포로 4,061-454-4492
927,nene,전남강진군강진점(B),전남,강진군,전남 강진군 강진읍 탐진로 6,061-434-4492
928,nene,광주광산구송정1점,광주,광산구,광주 광산구 남동길 3,062-945-4492
929,nene,광주북구문흥점(B),광주,북구,광주 북구 면앙로 8,062-264-4492
930,nene,전남영광군영광점,전남,영광군,전남 영광군 영광읍 신남로 2,061-351-1554
931,nene,광주서구상무점,광주,서구,광주 서구 상무평화로 1,062-383-4492
932,nene,전남목포시용해점,전남,목포시,전남 목포시 용당로 3,061-279-4492
933,nene,광주북구동림점,광주,북구,광주 북구 동림용산로 2,062-513-9945
934,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 2,062-222-4492
935,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1,061-383-4492
936,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 1,064-745-4492
937,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2,064-747-4490
938,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6,064-724-4492
939,nene,제주서귀포시서귀포1점,제주,서귀포시,제주 서귀포시 일주동로 8,064-763-4492
940,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 9,064-732-4479
941,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4,064-752-4492
942,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 1,064-739-4401
943,nene,제주서귀포시표선점,제주,서귀포시,제주 서귀포시 표선면 표선동서로 2,064-787-4492
944,nene,제주제주시일도점,제주,제주시,제주 제주시 청귤로 3,064-727-4492
945,nene,제주제주시한림점,제주,제주시,제주 제주시 한림읍 한림로 4,064-796-4452
946,nene,제주제주시아라점,제주,제주시,제주 제주시 중앙로 5,064-726-4479
947,nene,제주제주시조천함덕점,제주,제주시,제주 제주시 조천읍 함덕길 2,064-784-9945
948,nene,제주서귀포시남원점,제주,서귀포시,제주 서귀포시 남원읍 남원체육관로  3,064-764-4499
949,nene,제주서귀포시대정점,제주,서귀포시,제주 서귀포시 대정읍 하모항구로6번길 6,064-794-3336
950,nene,제주서귀포시강정해군기지점,제주,서귀포시,제주 서귀포시 강정동 2,064-738-4479
951,nene,제주제주시연동점,제주,제주시,제주 제주시 연동길 8,064-749-4492
952,nene,제주서귀포시성산점,제주,서귀포시,제주 서귀포시 성산읍 고성동서로 5,064-782-4492
953,nene,제주제주시봉개점,제주,제주시,제주 제주시 번영로 5,064-723-9996
954,nene,제주서귀포시중문점,제주,서귀포시,제주 서귀포시 천제연로 1,064-738-7792
955,nene,제주제주시건입점,제주,제주시,제주 제주시 고전길 2,064-702-8902
956,nene,제주서귀포시화순안덕점,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1,064-792-4492
957,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 2,062-222-4492
958,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1,061-383-4492
959,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 1,064-745-4492
960,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2,064-747-4490
961,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6,064-724-4492
962,nene,제주서귀포시서귀포1점,제주,서귀포시,제주 서귀포시 일주동로 8,064-763-4492
963,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 9,064-732-4479
964,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4,064-752-4492
965,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 1,064-739-4401
966,nene,제주서귀포시표선점,제주,서귀포시,제주 서귀포시 표선면 표선동서로 2,064-787-4492
967,nene,제주제주시일도점,제주,제주시,제주 제주시 청귤로 3,064-727-4492
968,nene,제주제주시한림점,제주,제주시,제주 제주시 한림읍 한림로 4,064-796-4452
969,nene,제주제주시아라점,제주,제주시,제주 제주시 중앙로 5,064-726-4479
970,nene,제주제주시조천함덕점,제주,제주시,제주 제주시 조천읍 함덕길 2,064-784-9945
971,nene,제주서귀포시남원점,제주,서귀포시,제주 서귀포시 남원읍 남원체육관로  3,064-764-4499
972,nene,제주서귀포시대정점,제주,서귀포시,제주 서귀포시 대정읍 하모항구로6번길 6,064-794-3336
973,nene,제주서귀포시강정해군기지점,제주,서귀포시,제주 서귀포시 강정동 2,064-738-4479
974,nene,제주제주시연동점,제주,제주시,제주 제주시 연동길 8,064-749-4492
975,nene,제주서귀포시성산점,제주,서귀포시,제주 서귀포시 성산읍 고성동서로 5,064-782-4492
976,nene,제주제주시봉개점,제주,제주시,제주 제주시 번영로 5,064-723-9996
977,nene,제주서귀포시중문점,제주,서귀포시,제주 서귀포시 천제연로 1,064-738-7792
978,nene,제주제주시건입점,제주,제주시,제주 제주시 고전길 2,064-702-8902
979,nene,제주서귀포시화순안덕점,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1,064-792-4492
980,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 2,062-222-4492
981,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1,061-383-4492
982,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 1,064-745-4492
983,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2,064-747-4490
984,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6,064-724-4492
985,nene,제주서귀포시서귀포1점,제주,서귀포시,제주 서귀포시 일주동로 8,064-763-4492
986,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 9,064-732-4479
987,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4,064-752-4492
988,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 1,064-739-4401
989,nene,제주서귀포시표선점,제주,서귀포시,제주 서귀포시 표선면 표선동서로 2,064-787-4492
990,nene,제주제주시일도점,제주,제주시,제주 제주시 청귤로 3,064-727-4492
991,nene,제주제주시한림점,제주,제주시,제주 제주시 한림읍 한림로 4,064-796-4452
992,nene,제주제주시아라점,제주,제주시,제주 제주시 중앙로 5,064-726-4479
993,nene,제주제주시조천함덕점,제주,제주시,제주 제주시 조천읍 함덕길 2,064-784-9945
994,nene,제주서귀포시남원점,제주,서귀포시,제주 서귀포시 남원읍 남원체육관로  3,064-764-4499
995,nene,제주서귀포시대정점,제주,서귀포시,제주 서귀포시 대정읍 하모항구로6번길 6,064-794-3336
996,nene,제주서귀포시강정해군기지점,제주,서귀포시,제주 서귀포시 강정동 2,064-738-4479
997,nene,제주제주시연동점,제주,제주시,제주 제주시 연동길 8,064-749-4492
998,nene,제주서귀포시성산점,제주,서귀포시,제주 서귀포시 성산읍 고성동서로 5,064-782-4492
999,nene,제주제주시봉개점,제주,제주시,제주 제주시 번영로 5,064-723-9996
1000,nene,제주서귀포시중문점,제주,서귀포시,제주 서귀포시 천제연로 1,064-738-7792
1001,nene,제주제주시건입점,제주,제주시,제주 제주시 고전길 2,064-702-8902
1002,nene,제주서귀포시화순안덕점,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1,064-792-4492
1003,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 2,062-222-4492
1004,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1,061-383-4492
1005,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 1,064-745-4492
1006,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2,064-747-4490
1007,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6,064-724-4492
1008,nene,제주서귀포시서귀포1점,제주,서귀포시,제주 서귀포시 일주동로 8,064-763-4492
1009,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 9,064-732-4479
1010,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4,064-752-4492
1011,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 1,064-739-4401
1012,nene,제주서귀포시표선점,제주,서귀포시,제주 서귀포시 표선면 표선동서로 2,064-787-4492
1013,nene,제주제주시일도점,제주,제주시,제주 제주시 청귤로 3,064-727-4492
1014,nene,제주제주시한림점,제주,제주시,제주 제주시 한림읍 한림로 4,064-796-4452
1015,nene,제주제주시아라점,제주,제주시,제주 제주시 중앙로 5,064-726-4479
1016,nene,제주제주시조천함덕점,제주,제주시,제주 제주시 조천읍 함덕길 2,064-784-9945
1017,nene,제주서귀포시남원점,제주,서귀포시,제주 서귀포시 남원읍 남원체육관로  3,064-764-4499
1018,nene,제주서귀포시대정점,제주,서귀포시,제주 서귀포시 대정읍 하모항구로6번길 6,064-794-3336
1019,nene,제주서귀포시강정해군기지점,제주,서귀포시,제주 서귀포시 강정동 2,064-738-4479
1020,nene,제주제주시연동점,제주,제주시,제주 제주시 연동길 8,064-749-4492
1021,nene,제주서귀포시성산점,제주,서귀포시,제주 서귀포시 성산읍 고성동서로 5,064-782-4492
1022,nene,제주제주시봉개점,제주,제주시,제주 제주시 번영로 5,064-723-9996
1023,nene,제주서귀포시중문점,제주,서귀포시,제주 서귀포시 천제연로 1,064-738-7792
1024,nene,제주제주시건입점,제주,제주시,제주 제주시 고전길 2,064-702-8902
1025,nene,제주서귀포시화순안덕점,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1,064-792-4492
1026,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 2,062-222-4492
1027,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1,061-383-4492
1028,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 1,064-745-4492
1029,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2,064-747-4490
1030,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6,064-724-4492
1031,nene,제주서귀포시서귀포1점,제주,서귀포시,제주 서귀포시 일주동로 8,064-763-4492
1032,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 9,064-732-4479
1033,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4,064-752-4492
1034,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 1,064-739-4401
1035,nene,제주서귀포시표선점,제주,서귀포시,제주 서귀포시 표선면 표선동서로 2,064-787-4492
1036,nene,제주제주시일도점,제주,제주시,제주 제주시 청귤로 3,064-727-4492
1037,nene,제주제주시한림점,제주,제주시,제주 제주시 한림읍 한림로 4,064-796-4452
1038,nene,제주제주시아라점,제주,제주시,제주 제주시 중앙로 5,064-726-4479
1039,nene,제주제주시조천함덕점,제주,제주시,제주 제주시 조천읍 함덕길 2,064-784-9945
1040,nene,제주서귀포시남원점,제주,서귀포시,제주 서귀포시 남원읍 남원체육관로  3,064-764-4499
1041,nene,제주서귀포시대정점,제주,서귀포시,제주 서귀포시 대정읍 하모항구로6번길 6,064-794-3336
1042,nene,제주서귀포시강정해군기지점,제주,서귀포시,제주 서귀포시 강정동 2,064-738-4479
1043,nene,제주제주시연동점,제주,제주시,제주 제주시 연동길 8,064-749-4492
1044,nene,제주서귀포시성산점,제주,서귀포시,제주 서귀포시 성산읍 고성동서로 5,064-782-4492
1045,nene,제주제주시봉개점,제주,제주시,제주 제주시 번영로 5,064-723-9996
1046,nene,제주서귀포시중문점,제주,서귀포시,제주 서귀포시 천제연로 1,064-738-7792
1047,nene,제주제주시건입점,제주,제주시,제주 제주시 고전길 2,064-702-8902
1048,nene,제주서귀포시화순안덕점,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1,064-792-4492
1049,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 2,062-222-4492
1050,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1,061-383-4492
1051,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 1,064-745-4492
1052,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2,064-747-4490
1053,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6,064-724-4492
1054,nene,제주서귀포시서귀포1점,제주,서귀포시,제주 서귀포시 일주동로 8,064-763-4492
1055,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 9,064-732-4479
1056,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4,064-752-4492
1057,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 1,064-739-4401
1058,nene,제주서귀포시표선점,제주,서귀포시,제주 서귀포시 표선면 표선동서로 2,064-787-4492
1059,nene,제주제주시일도점,제주,제주시,제주 제주시 청귤로 3,064-727-4492
1060,nene,제주제주시한림점,제주,제주시,제주 제주시 한림읍 한림로 4,064-796-4452
1061,nene,제주제주시아라점,제주,제주시,제주 제주시 중앙로 5,064-726-4479
1062,nene,제주제주시조천함덕점,제주,제주시,제주 제주시 조천읍 함덕길 2,064-784-9945
1063,nene,제주서귀포시남원점,제주,서귀포시,제주 서귀포시 남원읍 남원체육관로  3,064-764-4499
1064,nene,제주서귀포시대정점,제주,서귀포시,제주 서귀포시 대정읍 하모항구로6번길 6,064-794-3336
1065,nene,제주서귀포시강정해군기지점,제주,서귀포시,제주 서귀포시 강정동 2,064-738-4479
1066,nene,제주제주시연동점,제주,제주시,제주 제주시 연동길 8,064-749-4492
1067,nene,제주서귀포시성산점,제주,서귀포시,제주 서귀포시 성산읍 고성동서로 5,064-782-4492
1068,nene,제주제주시봉개점,제주,제주시,제주 제주시 번영로 5,064-723-9996
1069,nene,제주서귀포시중문점,제주,서귀포시,제주 서귀포시 천제연로 1,064-738-7792
1070,nene,제주제주시건입점,제주,제주시,제주 제주시 고전길 2,064-702-8902
1071,nene,제주서귀포시화순안덕점,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1,064-792-4492
1072,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 2,062-222-4492
1073,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1,061-383-4492
1074,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 1,064-745-4492
1075,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2,064-747-4490
1076,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6,064-724-4492
1077,nene,제주서귀포시서귀포1점,제주,서귀포시,제주 서귀포시 일주동로 8,064-763-4492
1078,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 9,064-732-4479
1079,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4,064-752-4492
1080,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 1,064-739-4401
1081,nene,제주서귀포시표선점,제주,서귀포시,제주 서귀포시 표선면 표선동서로 2,064-787-4492
1082,nene,제주제주시일도점,제주,제주시,제주 제주시 청귤로 3,064-727-4492
1083,nene,제주제주시한림점,제주,제주시,제주 제주시 한림읍 한림로 4,064-796-4452
1084,nene,제주제주시아라점,제주,제주시,제주 제주시 중앙로 5,064-726-4479
1085,nene,제주제주시조천함덕점,제주,제주시,제주 제주시 조천읍 함덕길 2,064-784-9945
1086,nene,제주서귀포시남원점,제주,서귀포시,제주 서귀포시 남원읍 남원체육관로  3,064-764-4499
1087,nene,제주서귀포시대정점,제주,서귀포시,제주 서귀포시 대정읍 하모항구로6번길 6,064-794-3336
1088,nene,제주서귀포시강정해군기지점,제주,서귀포시,제주 서귀포시 강정동 2,064-738-4479
1089,nene,제주제주시연동점,제주,제주시,제주 제주시 연동길 8,064-749-4492
1090,nene,제주서귀포시성산점,제주,서귀포시,제주 서귀포시 성산읍 고성동서로 5,064-782-4492
1091,nene,제주제주시봉개점,제주,제주시,제주 제주시 번영로 5,064-723-9996
1092,nene,제주서귀포시중문점,제주,서귀포시,제주 서귀포시 천제연로 1,064-738-7792
1093,nene,제주제주시건입점,제주,제주시,제주 제주시 고전길 2,064-702-8902
1094,nene,제주서귀포시화순안덕점,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1,064-792-4492
1095,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 2,062-222-4492
1096,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1,061-383-4492
1097,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 1,064-745-4492
1098,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2,064-747-4490
1099,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6,064-724-4492
1100,nene,제주서귀포시서귀포1점,제주,서귀포시,제주 서귀포시 일주동로 8,064-763-4492
1101,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 9,064-732-4479
1102,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4,064-752-4492
1103,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 1,064-739-4401
1104,nene,제주서귀포시표선점,제주,서귀포시,제주 서귀포시 표선면 표선동서로 2,064-787-4492
1105,nene,제주제주시일도점,제주,제주시,제주 제주시 청귤로 3,064-727-4492
1106,nene,제주제주시한림점,제주,제주시,제주 제주시 한림읍 한림로 4,064-796-4452
1107,nene,제주제주시아라점,제주,제주시,제주 제주시 중앙로 5,064-726-4479
1108,nene,제주제주시조천함덕점,제주,제주시,제주 제주시 조천읍 함덕길 2,064-784-9945
1109,nene,제주서귀포시남원점,제주,서귀포시,제주 서귀포시 남원읍 남원체육관로  3,064-764-4499
1110,nene,제주서귀포시대정점,제주,서귀포시,제주 서귀포시 대정읍 하모항구로6번길 6,064-794-3336
1111,nene,제주서귀포시강정해군기지점,제주,서귀포시,제주 서귀포시 강정동 2,064-738-4479
1112,nene,제주제주시연동점,제주,제주시,제주 제주시 연동길 8,064-749-4492
1113,nene,제주서귀포시성산점,제주,서귀포시,제주 서귀포시 성산읍 고성동서로 5,064-782-4492
1114,nene,제주제주시봉개점,제주,제주시,제주 제주시 번영로 5,064-723-9996
1115,nene,제주서귀포시중문점,제주,서귀포시,제주 서귀포시 천제연로 1,064-738-7792
1116,nene,제주제주시건입점,제주,제주시,제주 제주시 고전길 2,064-702-8902
1117,nene,제주서귀포시화순안덕점,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1,064-792-4492
